revenue,popularity,budget,vote_average,vote_count
6000000,88.377076,1200000,8.1,2311
25000,0.097913,900000,6.8,6
2736000,2.968235,1200000,6.8,18
2850263,8.001156,2600000,6.1,20
18637690,10.230583,3000000,6.2,237
1400000,1.220072,1100000,6.8,15
4105187,40.285095,1100000,7.3,1055
10462500,43.729123,878000,7.9,1422
117235147,72.19808,1000000,7.5,1791
37600000,2.833166,1000000,6.1,39
62882090,41.972328999999995,1000000,5.5,1047
28262574,58.845025,1300000,8.0,2535
17985893,6.5328550000000005,1000000,6.4,161
59600000,48.901542,950000,6.9,940
18112929,20.649145,0,4.9,483
14564027,22.583834,1000000,6.9,449
23507567,6.96858,5000000,5.7,72
10047674,6.926926,1000000,5.6,126
10037390,3.322721,1000000,5.9,43
16566240,26.881611,3500000,6.9,890
13350369,9.773398,1000000,6.9,144
101758490,13.152822,1000000,4.6,262
40000000,4.289003,2090000,6.6,53
9000000,1.444258,1000000,5.5,21
46243000,14.139004000000002,1000000,6.7,251
7800000,3.8510000000000004,1000000,6.2,33
6833445,17.845160999999997,5000000,5.0,349
9138338,9.115486,1000000,6.6,179
5355847,1.86221,0,6.8,35
5284309,15.699363,0,6.7,292
3538446,17.806082,0,6.7,277
3123963,10.12895,0,6.7,187
2057193,4.86805,1000000,5.4,24
1678874,5.3231839999999995,1000000,7.2,59
1744858,3.4241580000000003,1000000,6.3,25
852206,0.28008299999999997,1000000,7.3,4
623791,0.043023,1000000,6.1,7
464000,0.6726949999999999,1000000,6.7,13
336472,37.555398,0,7.5,1063
444575,8.887411,1000000,7.5,210
274661,0.7485649999999999,1000000,6.6,53
14870,6.507094,0,6.2,135
10018,2.175696,1000000,6.2,20
7202,1.260314,1000000,6.6,32
814666,0.17868900000000001,950000,6.6,28
9600000,16.015598999999998,910000,8.0,357
30905,5.974156,930000,5.3,66
1185783,9.270133,852510,7.3,156
7022209,25.918007,950000,6.8,701
381420,4.0971,900000,6.1,73
17385830,20.967146,0,7.3,390
267447150,47.651878,858000,6.8,1405
819939,5.4249160000000005,850000,6.7,56
1243961,14.238376,850000,5.8,110
3094813,9.436430999999999,0,6.4,163
1001437,0.59424,800000,5.6,10
2816116,3.6436620000000004,800000,7.8,13
62852,5.292536,800000,7.3,23
1984662,11.205726,800000,6.1,311
140000000,19.326114999999998,777000,6.9,324
4007792,25.186002,750000,6.8,556
171760,12.203041,500000,6.0,210
78396,14.386807000000001,750000,5.4,219
8000000,18.644023,730000,7.6,334
7830611,9.188431,700000,7.7,87
1667192,7.731064,700000,6.7,31
4911725,12.378031,700000,6.5,240
10508,0.5787979999999999,700000,0.0,0
3202000,3.8984980000000005,609000,7.4,59
248000000,41.690578,60000,6.3,1055
34505110,3.409764,600000,7.1,66
12299668,10.730056,560000,7.3,168
33456317,6.093989,500000,7.0,100
54667954,15.611857,130000,5.4,315
17000000,2.537032,500000,5.7,30
8679814,11.578545,500000,7.4,210
500000,2.778633,2053648,7.8,17
845188,0.109579,500000,7.0,2
603943,8.519202,500000,6.9,106
343341,17.378455,0,6.0,356
271841,39.756747999999995,2000000,8.2,878
98017,9.108949,500000,5.7,251
4242978,26.406001,500000,6.2,587
316472,10.924273,0,5.9,208
773228,7.330691000000001,0,7.2,53
973525,4.442355,450000,6.2,38
2281000,1.933366,439000,6.1,37
46118097,23.603514,400000,6.7,554
258384,25.349757999999998,0,6.9,462
193355800,47.456823,15000,5.9,1316
5028948,64.782984,400000,7.8,1708
1162014,1.063439,218,7.5,22
170000000,38.100488,35000000,5.8,923
2451545,3.703005,860000,6.6,51
8394751,3.232447,385907,7.4,60
4358000,0.968865,379000,5.0,19
29400000,35.037625,350000,7.3,894
31081,19.331884,6000000,6.0,316
1750211,1.085909,300000,6.9,23
1000000,59.259204000000004,350000,8.2,2078
246574,1.1702569999999999,0,7.6,9
4500000,11.871424000000001,325000,7.7,275
110197,28.858238,0,6.9,332
7808524,1.314576,300000,8.0,26
1281176,1.505703,312000,6.2,11
16,11.818333,8,6.4,138
2074000,0.055867999999999994,300000,5.5,3
40542,0.374291,300000,3.0,1
8000000,6.473667,300000,5.9,124
319285,8.942203,0,6.3,221
12021272,20.601482999999998,250000,6.7,433
4186931,1.45917,250000,6.3,23
501818,44.656151,250000,6.9,1069
203,0.293649,250,7.5,12
3542353,21.825564,250000,6.4,381
56825,6.978907,250000,4.1,75
22000000,0.785744,245000,7.0,21
2260712,18.450613,230000,6.9,733
111300,0.126676,225000,6.9,6
27000000,1.183892,100000,4.3,5
5000000,2.043661,210000,6.7,41
100000000,33.142185,400000,6.6,1213
4505922,13.971673999999998,200000,6.8,253
14500000,38.771062,200000,7.6,883
2200000,0.6227520000000001,200000,5.1,27
2295733,0.616283,200000,6.5,10
2611555,5.937602,0,6.3,31
900000,7.072118,180000,7.8,112
469947,1.0412540000000001,8000,7.4,163
1776935,25.402697,100000,6.8,527
15200000,0.132878,150000,4.6,18
2891288,8.570328,150000,5.5,19
20710513,19.052179000000002,160000,7.3,453
6706368,3.284903,160000,7.4,90
3200000,12.833247,125000,6.5,137
15861566,9.452808000000001,8500000,6.5,178
10178331,4.5636980000000005,100000,6.6,64
42664410,18.045782,100000,4.9,361
7000000,20.399577999999998,10000,7.5,485
3221152,27.788066999999998,60000,7.1,586
28575078,10.400603,65000,6.6,506
416498,2.380332,65000,5.6,59
600896,27.662696,4000000,5.8,631
321952,3.2772870000000003,0,7.9,64
10000,1.330379,31192,6.3,26
3151130,19.748658,27000,7.4,755
76901,0.362633,0,6.3,8
6000000,4.553644,12000,6.2,110
99000,0.212443,20000,7.4,63
424760,23.307949,7000,6.9,658
2040920,14.269792,220000,6.6,238
